Date,Total,Seoul,Busan,Daegu,Incheon,Gwangju,Daejeon,Ulsan,Sejong,Gyeonggi,Gangwon,Chungbuk,Chungnam,Jeonbuk,Jeonnam,Gyeongbuk,Gyeongnam,Jeju,Other
20-11-24,349,133,6,3,17,3,0,2,2,81,46,3,8,15,7,9,3,1,10
20-11-25,382,142,18,5,40,14,4,3,0,82,13,3,18,8,8,3,11,3,7
20-11-26,581,212,22,1,18,14,1,7,4,183,8,8,16,16,9,2,45,3,12
20-11-27,555,204,24,0,25,13,5,7,3,117,9,20,31,24,11,3,39,3,17
20-11-28,503,178,28,1,25,16,13,3,0,125,33,24,17,9,7,5,14,2,3
20-11-29,450,158,22,3,21,8,6,0,3,94,19,22,13,17,20,11,15,1,17
20-11-30,438,159,52,4,34,13,5,3,1,77,8,22,5,16,4,4,20,1,10
20-12-01,451,155,31,11,16,22,10,3,2,96,9,32,16,9,2,11,11,1,14
20-12-02,511,193,32,4,23,10,5,10,7,144,12,16,8,26,1,5,7,2,6
20-12-03,540,262,15,3,22,3,7,2,4,141,8,10,14,9,2,11,13,1,13
20-12-04,628,295,31,6,17,1,21,5,0,160,3,5,23,14,3,9,16,2,17
20-12-05,577,235,29,7,19,6,10,1,4,157,9,18,10,17,4,17,27,1,6
20-12-06,631,254,34,3,42,5,3,3,3,184,12,14,15,12,8,11,16,0,12
20-12-07,615,244,35,5,40,5,2,38,0,156,9,11,10,22,3,9,16,0,10
20-12-08,587,211,26,4,25,11,11,61,1,157,8,10,15,13,7,5,13,2,7
20-12-09,670,262,19,2,46,9,10,14,1,219,5,23,4,12,2,4,29,0,9
20-12-10,680,250,31,3,37,5,9,16,1,215,15,12,20,8,5,8,16,13,16
20-12-11,689,252,26,6,37,3,10,47,0,229,11,20,10,7,4,3,12,5,7
20-12-12,950,362,59,35,42,9,18,23,1,272,36,21,10,6,8,19,17,0,12
20-12-13,1030,399,57,28,62,15,13,8,0,331,18,15,10,9,6,18,24,3,14
20-12-14,718,219,21,16,36,22,2,5,3,226,14,21,55,8,1,16,28,8,17
20-12-15,880,251,41,19,55,5,32,49,1,288,13,25,37,15,1,15,16,9,8
20-12-16,1078,378,41,27,67,2,15,6,0,329,8,23,35,75,4,28,19,15,6
20-12-17,1014,423,44,21,80,10,11,10,0,291,9,19,19,19,0,9,30,12,7
20-12-18,1064,398,39,20,65,4,5,31,0,303,18,31,18,16,5,31,44,27,9
20-12-19,1045,380,39,20,46,9,5,9,0,274,27,103,24,15,5,29,32,24,4
20-12-20,1096,472,33,25,62,14,3,6,1,249,55,14,20,29,4,25,51,24,9
20-12-21,924,327,20,21,88,13,3,17,0,244,25,33,16,13,9,48,15,23,9
20-12-22,866,316,26,39,45,26,9,6,1,204,23,31,17,4,5,59,18,19,18
20-12-23,1090,375,32,24,49,36,35,18,1,309,13,58,11,21,12,25,29,33,9
20-12-24,985,319,44,26,53,15,11,9,2,285,21,47,31,12,2,50,21,26,11
20-12-25,1240,552,22,23,55,36,13,12,1,263,14,42,80,14,5,67,15,20,6
20-12-26,1131,465,27,13,55,28,11,8,1,255,36,38,61,37,6,34,22,24,10
20-12-27,970,362,40,21,61,17,8,1,6,241,23,24,58,8,5,34,44,7,10
20-12-28,806,299,34,24,46,12,3,2,2,193,27,31,35,1,7,46,25,11,8
20-12-29,1044,521,17,29,32,15,30,4,4,256,21,22,27,8,4,28,16,5,5
20-12-30,1050,387,39,51,48,9,19,16,2,277,17,45,27,32,1,23,36,10,11
20-12-31,967,366,74,33,59,8,7,35,0,225,36,22,18,12,5,23,22,9,13
21-01-01,1027,357,57,43,65,17,11,43,1,284,30,22,15,8,6,24,35,5,4
21-01-02,820,250,26,29,71,13,4,17,3,227,31,36,7,11,11,20,37,13,14
21-01-03,657,198,19,22,48,26,8,7,1,204,33,27,9,5,12,14,12,4,8
21-01-04,1020,329,37,29,103,74,6,5,0,268,28,23,23,13,3,25,33,10,11
21-01-05,714,199,15,32,49,23,8,4,0,230,27,32,18,5,4,24,21,8,15
21-01-06,838,263,38,21,38,30,9,2,1,284,16,21,24,22,1,28,29,5,6
21-01-07,869,297,23,10,41,28,9,9,3,303,30,14,20,2,1,36,20,9,14
21-01-08,674,191,24,18,30,21,8,10,0,258,11,10,21,8,0,30,22,6,6
21-01-09,641,188,17,13,49,6,5,8,0,211,6,30,27,14,5,21,26,5,10
21-01-10,657,187,34,27,33,21,4,34,0,192,20,9,30,6,4,19,19,4,14
21-01-11,451,141,19,11,22,24,1,14,0,147,11,10,11,7,3,4,13,2,11
21-01-12,537,167,21,18,21,7,7,7,1,175,7,16,3,12,2,8,55,2,8
21-01-13,561,152,35,13,22,4,9,11,0,201,21,11,5,8,0,23,42,1,3
21-01-14,524,134,40,11,25,31,3,10,2,171,11,18,12,3,6,18,16,2,11
21-01-15,512,127,47,11,24,6,3,6,4,186,13,9,6,6,13,23,22,1,5
21-01-16,580,156,61,23,33,6,5,8,1,168,23,6,8,17,13,20,20,4,8
21-01-17,520,145,34,15,35,15,3,18,1,175,4,7,7,5,15,15,18,0,8
21-01-18,389,132,10,13,13,11,2,6,2,105,16,9,11,3,4,18,22,2,10
21-01-19,386,101,17,16,19,8,7,8,3,139,17,5,8,3,6,9,11,1,8
21-01-20,404,143,13,12,16,11,1,3,0,139,11,3,8,2,9,7,19,6,1
21-01-21,400,125,19,7,23,6,0,3,1,138,8,7,10,5,14,8,16,5,5
21-01-22,346,115,23,6,9,2,1,3,0,116,9,1,7,0,7,15,21,2,9
21-01-23,431,127,33,22,12,7,1,2,1,117,6,4,17,7,10,18,32,3,12
21-01-24,392,133,20,12,25,17,0,2,11,99,11,12,9,4,1,8,17,2,9
21-01-25,437,101,20,15,14,16,125,2,2,77,4,8,13,0,3,15,11,0,11
21-01-26,349,104,27,13,18,12,4,0,2,77,43,7,6,1,9,8,12,0,6
21-01-27,559,129,32,6,20,112,1,6,4,150,18,8,4,13,12,11,21,0,12
21-01-28,497,105,54,11,41,44,4,6,1,118,6,25,4,1,8,43,19,0,7
21-01-29,469,112,34,10,19,54,1,2,0,135,8,9,6,6,5,43,15,1,9
21-01-30,456,152,20,8,15,33,2,2,0,146,3,11,9,3,1,22,12,2,15
21-01-31,354,100,20,10,21,17,0,6,2,113,6,1,5,2,1,16,18,1,15
21-02-01,305,107,15,9,11,32,1,1,0,92,8,6,4,3,1,5,4,0,6
21-02-02,336,128,12,12,8,24,0,1,0,82,7,18,5,2,3,10,11,1,12
21-02-03,467,188,19,9,21,6,7,0,1,111,6,9,36,10,6,12,8,1,17
21-02-04,451,172,26,8,44,12,2,2,0,134,8,4,13,1,2,6,8,3,6
21-02-05,370,126,33,14,26,14,0,0,0,114,5,3,13,0,0,7,6,2,7
21-02-06,390,143,14,18,25,12,8,2,0,111,1,2,13,4,1,7,12,6,11
21-02-07,371,144,9,12,17,10,6,1,1,112,6,1,14,0,4,1,4,2,27
21-02-08,288,112,9,21,18,7,4,1,1,83,4,0,10,0,0,6,4,0,8
21-02-09,303,90,9,9,16,8,2,3,1,126,3,3,5,3,0,5,7,2,11
21-02-10,444,175,19,16,20,14,0,0,1,169,5,2,2,2,2,2,9,0,6
21-02-11,504,183,29,13,25,13,3,2,0,188,11,4,1,7,0,1,5,4,15
21-02-12,403,158,27,12,43,6,1,0,2,105,6,6,13,2,4,4,4,4,6
21-02-13,362,136,27,14,30,3,5,2,5,99,2,5,15,5,0,5,4,0,5
21-02-14,326,152,15,3,19,2,2,3,2,80,5,5,12,6,2,5,6,0,7
21-02-15,343,150,15,13,12,3,8,4,0,102,1,0,9,4,5,8,3,0,6
21-02-16,457,161,19,12,21,2,4,7,0,134,5,7,58,5,2,3,8,1,8
21-02-17,621,258,19,14,21,3,7,9,2,154,3,6,75,6,15,15,8,0,6
21-02-18,621,185,28,9,17,16,12,6,1,241,4,17,28,6,4,23,7,5,12
21-02-19,561,180,16,11,38,4,4,12,1,189,7,18,24,3,10,22,9,3,10
21-02-20,448,123,14,9,37,5,2,1,0,170,5,16,12,8,10,19,8,2,7
21-02-21,416,130,12,8,21,6,0,4,1,171,6,6,10,8,8,7,7,3,8
21-02-22,332,106,12,4,19,5,3,1,0,121,20,7,6,4,3,11,6,0,4
21-02-23,356,125,12,10,14,7,1,2,1,127,14,4,8,7,6,8,5,0,5
21-02-24,440,144,13,19,18,35,2,1,2,143,9,1,12,8,1,18,8,2,4
21-02-25,395,122,18,14,22,15,0,2,0,138,2,4,16,5,11,9,2,5,10
21-02-26,387,131,11,10,15,11,6,1,1,141,6,10,3,16,5,6,6,0,8
21-02-27,415,131,9,6,27,12,2,3,1,169,6,8,4,20,5,7,1,1,3
21-02-28,355,120,5,6,13,14,1,5,6,141,4,10,7,7,0,4,2,1,9
21-03-01,355,92,16,10,14,8,0,2,1,160,5,8,4,10,2,13,5,0,5
21-03-02,344,122,17,14,11,4,1,0,5,116,2,6,4,9,7,7,5,5,9
21-03-03,444,119,8,6,20,3,2,1,4,227,6,19,4,5,3,6,5,4,2
21-03-04,424,118,18,20,18,6,3,0,0,186,6,12,4,6,1,7,10,3,6
21-03-05,398,129,20,3,13,6,0,3,1,173,4,19,9,3,0,6,3,2,4
21-03-06,418,128,12,4,20,3,0,4,2,173,7,22,7,4,3,13,5,5,6
21-03-07,416,132,6,8,28,4,1,2,2,172,10,9,6,5,6,13,3,4,5
21-03-08,346,100,12,6,15,15,0,3,1,128,10,20,14,4,6,3,1,3,5
21-03-09,446,102,19,3,20,33,1,11,0,188,13,21,15,8,3,2,1,2,4
21-03-10,470,138,7,1,23,1,3,21,0,203,20,21,6,5,3,4,7,2,5
21-03-11,465,138,14,4,18,1,1,23,0,184,30,6,4,8,3,11,8,2,10
21-03-12,488,140,15,4,31,2,0,5,2,166,12,27,3,4,4,9,56,2,6
21-03-13,490,140,17,9,26,3,1,1,0,164,18,16,9,2,1,14,62,1,6
21-03-14,459,112,13,6,20,1,0,1,0,203,16,7,2,7,2,9,53,1,6
21-03-15,379,109,4,5,18,1,2,2,2,161,10,9,6,5,1,3,31,3,7
21-03-16,363,79,7,3,14,2,1,3,0,148,13,3,4,7,1,4,65,2,7
21-03-17,469,120,11,14,21,1,1,4,3,186,10,12,6,21,0,4,45,1,9
21-03-18,445,124,7,14,21,1,2,5,1,159,23,8,14,15,0,5,35,2,9
21-03-19,463,146,7,5,24,2,7,3,0,157,31,8,5,15,0,4,42,0,7
21-03-20,447,115,9,16,12,1,8,3,0,189,17,8,6,16,0,11,31,1,4
21-03-21,456,125,19,14,22,2,1,7,0,157,14,10,5,11,0,5,54,1,9
21-03-22,415,109,26,14,10,2,0,1,0,151,21,5,11,7,2,11,37,1,7
21-03-23,346,97,8,3,13,1,4,8,0,124,9,6,8,7,1,20,29,0,8
21-03-24,428,137,17,17,21,2,2,2,0,154,18,6,0,5,0,12,27,0,8
21-03-25,430,127,20,17,12,5,3,0,0,147,27,17,4,5,1,10,30,0,5
21-03-26,489,121,11,14,29,3,14,0,0,196,24,13,3,3,2,13,37,3,3
21-03-27,505,127,33,23,39,5,10,5,1,145,36,39,2,5,0,11,19,2,3
21-03-28,482,138,56,10,33,2,8,4,0,153,19,16,8,5,1,7,13,0,9
21-03-29,382,107,53,10,18,2,2,3,0,131,6,12,1,8,1,3,20,1,4
21-03-30,447,145,43,12,18,1,11,3,2,117,13,28,5,25,0,5,16,0,3
21-03-31,506,158,58,15,25,2,7,11,17,111,16,21,8,20,0,6,22,2,7
21-04-01,551,199,54,7,20,3,10,5,13,130,20,20,15,22,1,7,21,2,2
21-04-02,557,166,38,17,23,1,19,7,8,160,10,19,10,15,1,30,18,4,11
21-04-03,543,155,61,10,21,3,19,3,10,147,17,11,10,20,1,17,28,1,9
21-04-04,543,149,61,15,22,4,29,11,3,150,6,14,12,24,1,16,14,2,10
21-04-05,473,152,48,22,22,0,13,1,4,111,14,7,14,16,5,20,12,2,10
21-04-06,477,147,34,16,27,6,22,4,0,107,15,12,6,29,15,25,7,0,5
21-04-07,668,198,38,16,48,2,61,26,1,175,16,17,12,10,7,9,25,3,4
21-04-08,700,244,52,10,25,0,25,13,7,230,7,8,20,24,1,11,11,5,7
21-04-09,671,215,53,18,45,5,26,9,5,203,3,7,18,22,11,7,15,2,7
21-04-10,677,201,56,5,24,1,13,25,4,202,6,12,15,23,7,26,46,7,4
21-04-11,614,214,45,6,17,0,7,11,1,186,5,10,22,40,6,13,16,7,8
21-04-12,587,162,47,16,12,4,17,34,5,176,6,20,18,24,3,15,17,3,8
21-04-13,542,158,39,9,16,9,13,32,2,168,13,8,14,25,6,10,15,0,5
21-04-14,731,247,49,11,26,5,11,30,2,238,6,29,10,11,1,14,27,2,12
21-04-15,698,217,54,18,17,4,10,21,3,224,18,20,4,16,11,19,24,3,15
21-04-16,673,216,44,4,12,11,6,24,3,221,7,9,13,15,6,24,44,3,11
21-04-17,658,217,35,12,23,4,4,26,0,209,12,12,7,16,6,29,38,1,7
21-04-18,671,204,31,13,19,13,5,21,2,184,19,10,22,21,2,28,67,1,9
21-04-19,532,137,26,24,11,11,21,28,1,146,21,10,13,16,3,19,35,2,8
21-04-20,549,148,29,15,18,4,8,21,1,189,18,14,16,3,4,21,29,1,10
21-04-21,731,218,33,25,15,17,17,39,1,234,15,20,8,8,4,16,41,7,13
21-04-22,735,230,37,24,14,9,13,32,1,222,24,19,6,6,8,23,58,4,5
21-04-23,797,204,33,12,10,16,2,38,3,298,15,30,10,9,6,22,63,3,23
21-04-24,785,253,44,4,18,15,10,50,1,244,9,15,14,9,1,32,52,3,11
21-04-25,644,175,43,14,15,8,6,43,0,191,10,15,6,7,9,24,45,3,30
21-04-26,499,154,25,7,14,15,4,13,1,150,12,16,7,6,0,25,29,1,20
21-04-27,512,116,30,12,14,6,8,18,2,195,2,10,14,5,2,22,28,5,23
21-04-28,769,257,33,29,20,12,10,33,2,194,11,22,38,13,5,25,55,3,7
21-04-29,679,227,40,19,25,8,4,46,0,182,13,10,16,9,2,28,38,1,11
21-04-30,661,227,32,14,14,4,31,61,1,151,4,12,12,21,5,29,37,1,5
21-05-01,627,195,29,12,13,4,13,52,4,190,4,5,17,10,2,12,43,7,15
21-05-02,606,182,33,10,17,15,9,52,1,145,4,11,16,12,1,30,61,1,6
21-05-03,488,127,16,12,15,5,5,21,4,130,10,9,10,12,24,32,44,1,11
21-05-04,541,184,16,10,13,4,13,29,6,124,22,7,19,12,9,22,36,8,7
21-05-05,676,238,23,6,16,8,18,22,0,168,48,11,10,6,12,38,27,13,12
21-05-06,574,212,28,7,19,8,18,38,1,142,12,6,15,5,10,22,17,6,8
21-05-07,525,179,21,9,14,21,7,35,0,139,8,5,9,6,12,12,32,12,4
21-05-08,701,242,27,13,22,5,9,48,5,194,27,9,3,5,12,21,37,5,17
21-05-09,564,195,10,6,11,6,2,28,1,149,7,9,10,8,24,19,30,18,31
21-05-10,463,141,20,4,13,9,4,24,7,137,5,4,15,9,9,19,16,14,13
21-05-11,510,163,14,8,21,24,7,19,0,137,12,4,18,12,10,15,10,24,12
21-05-12,634,222,10,6,20,22,8,31,1,187,17,12,10,22,17,7,16,13,13
21-05-13,715,227,20,5,17,23,18,31,2,226,17,10,19,10,12,23,32,9,14
21-05-14,747,231,24,9,34,11,31,26,7,173,25,4,22,14,50,35,32,10,9
21-05-15,681,254,42,5,16,11,10,22,3,170,12,5,12,11,26,19,40,14,9
21-05-16,610,213,31,6,15,14,4,11,0,161,5,20,18,14,13,11,45,9,20
21-05-17,619,195,12,19,14,27,2,16,0,150,35,23,16,9,20,27,30,15,9
21-05-18,528,172,13,23,16,11,12,6,4,137,25,13,15,7,12,23,16,11,12
21-05-19,654,249,27,23,23,4,10,27,3,164,16,21,17,9,10,24,16,4,7
21-05-20,646,242,17,9,13,15,8,25,9,187,8,13,19,7,7,33,12,6,16
21-05-21,561,172,15,19,12,13,15,13,1,164,7,12,41,16,17,11,18,5,10
21-05-22,666,208,28,56,15,15,5,29,0,165,29,6,17,12,16,16,21,7,21
21-05-23,585,181,15,57,12,9,12,24,1,151,19,9,24,14,10,12,17,8,10
21-05-24,530,139,15,48,18,16,11,12,14,122,20,7,31,4,14,12,17,19,11
21-05-25,516,138,16,29,11,21,15,7,14,136,21,9,22,5,7,12,14,17,22
21-05-26,705,261,22,30,19,21,17,15,9,189,25,13,19,6,11,9,20,6,13
21-05-27,629,218,18,27,30,15,23,6,8,170,7,9,17,6,16,12,18,26,3
21-05-28,587,214,13,24,26,8,18,12,8,149,16,14,21,4,7,14,21,7,11
21-05-29,533,194,14,22,18,9,11,8,1,139,10,22,12,6,5,13,20,13,16
21-05-30,480,160,13,20,18,9,7,7,6,160,17,6,7,7,9,9,10,8,7
21-05-31,430,130,17,31,12,13,6,3,3,130,11,7,4,9,6,18,16,7,7
21-06-01,459,147,28,42,17,5,19,2,3,116,13,11,12,6,5,9,8,12,4
21-06-02,677,258,21,39,20,5,23,14,3,192,14,5,7,10,10,12,21,14,9
21-06-03,681,215,32,74,22,4,15,8,1,211,17,5,13,12,3,11,23,12,3
21-06-04,695,206,14,65,10,7,18,15,3,209,18,22,9,3,12,11,44,21,8
21-06-05,744,277,17,41,16,9,31,5,4,211,14,24,10,14,14,10,20,22,5
21-06-06,556,179,21,46,23,2,18,7,0,160,10,17,13,0,9,10,17,19,5
21-06-07,485,159,12,26,15,4,20,10,0,151,2,11,9,3,3,9,28,13,10
21-06-08,454,139,15,33,13,1,22,3,0,130,5,6,4,4,8,7,48,8,8
21-06-09,602,183,16,44,23,7,25,6,3,161,30,23,5,6,6,13,39,7,5
21-06-10,610,212,15,30,22,4,22,7,3,180,16,24,7,2,4,11,33,10,8
21-06-11,556,204,28,24,18,1,15,15,2,173,11,16,5,4,5,6,20,5,4
21-06-12,565,208,26,23,20,7,22,6,1,174,11,12,5,2,4,5,25,5,9
21-06-13,452,176,13,15,15,3,11,2,1,149,10,6,10,1,3,7,8,5,17
21-06-14,399,122,17,20,14,4,10,0,1,122,11,23,7,2,4,4,13,9,16
21-06-15,373,131,9,16,12,4,15,4,8,120,3,14,7,4,3,5,3,6,9
21-06-16,545,201,16,16,12,1,29,7,4,190,7,17,8,2,8,3,7,9,8
21-06-17,540,201,17,7,17,6,18,22,2,183,7,18,5,7,6,3,5,8,8
21-06-18,507,200,10,11,22,2,13,11,1,153,9,19,7,4,4,11,14,6,10
21-06-19,482,197,18,13,22,4,5,5,2,145,5,10,12,5,5,4,11,7,12
21-06-20,429,165,21,16,22,3,8,5,3,113,13,6,10,3,3,6,11,2,19
21-06-21,357,134,14,18,9,2,15,0,2,91,9,3,11,3,10,8,13,3,12
21-06-22,394,131,6,3,18,2,31,5,6,92,10,16,12,2,8,11,11,1,29
21-06-23,645,236,16,7,28,4,58,5,8,191,17,10,9,2,2,21,18,0,13
21-06-24,610,252,20,3,15,1,15,13,1,185,5,6,7,6,6,29,23,4,19
21-06-25,634,269,27,5,29,5,9,16,2,183,13,10,4,2,18,7,17,5,13
21-06-26,668,263,31,13,12,8,13,22,2,188,35,5,7,5,3,9,12,9,31
21-06-27,614,242,12,8,25,12,15,6,8,173,19,4,24,6,6,4,14,2,34
21-06-28,501,185,38,5,31,7,7,8,0,162,17,5,8,2,2,1,10,2,11
21-06-29,595,205,9,8,17,2,25,13,3,230,8,10,11,7,4,6,15,6,16
21-06-30,794,375,14,11,30,6,26,4,3,240,15,5,8,10,7,4,17,2,17
21-07-01,761,333,18,7,36,7,16,2,5,249,10,4,15,7,5,5,10,1,31
21-07-02,825,346,29,9,22,2,25,11,2,264,14,7,27,7,4,7,13,3,33
21-07-03,794,359,39,8,16,3,28,1,3,252,11,6,16,4,7,4,10,4,23
21-07-04,743,289,28,3,33,3,32,13,4,231,19,2,7,3,0,9,15,2,50
21-07-05,711,307,25,6,22,7,19,1,4,220,7,3,12,6,6,13,22,6,25
21-07-06,746,320,29,8,23,4,26,3,5,229,9,2,13,6,4,11,19,5,30
21-07-07,1211,582,34,13,57,11,30,1,5,367,12,5,16,8,10,6,15,19,20
21-07-08,1275,550,55,15,64,2,13,9,5,392,16,8,78,3,9,4,10,17,25
21-07-09,1316,503,58,19,82,4,29,16,1,405,24,14,52,8,5,9,17,31,39
21-07-10,1378,509,61,14,84,21,48,30,0,451,16,19,29,14,2,13,36,10,21
21-07-11,1324,509,56,23,66,23,32,22,3,407,20,8,32,2,6,12,67,24,12
21-07-12,1100,403,44,37,56,14,25,8,6,327,18,14,45,4,19,13,40,7,20
21-07-13,1150,417,50,38,71,9,31,7,8,318,19,8,36,18,13,8,51,19,29
21-07-14,1613,637,63,52,96,15,41,11,6,464,16,10,36,9,6,22,89,21,19
21-07-15,1599,519,65,51,90,21,60,19,2,496,25,12,51,24,26,13,88,9,28
21-07-16,1535,569,50,32,97,23,49,14,7,456,28,14,39,13,8,12,80,10,34
21-07-17,1449,559,62,29,81,12,33,11,2,393,45,11,52,8,8,16,89,14,24
21-07-18,1453,522,70,42,83,23,45,12,5,373,52,29,40,5,11,15,99,11,16
21-07-19,1251,419,65,33,67,14,83,14,8,340,27,4,33,10,16,19,74,11,14
21-07-20,1278,394,49,30,71,25,73,9,13,383,42,44,30,15,9,19,57,8,7
21-07-21,1781,604,102,35,128,23,73,18,6,465,54,15,49,19,21,25,89,34,21
21-07-22,1841,499,104,38,130,11,81,25,10,373,47,28,39,4,18,29,91,24,290
21-07-23,1629,519,116,60,97,9,67,22,8,415,62,35,28,10,23,16,93,29,20
21-07-24,1627,465,116,52,84,9,68,19,6,464,46,31,39,42,20,21,111,15,19
21-07-25,1487,489,108,69,88,13,54,9,9,320,25,41,47,7,16,28,119,14,31
21-07-26,1318,341,89,60,71,18,71,3,5,350,29,31,65,24,28,22,78,12,21
21-07-27,1363,351,66,69,65,23,71,5,6,373,61,13,38,32,15,25,88,17,45
21-07-28,1895,573,102,55,102,27,75,18,11,556,74,40,31,23,20,33,98,23,34
21-07-29,1673,514,82,56,96,39,69,14,5,469,47,30,47,31,20,22,90,24,18
21-07-30,1710,488,78,62,119,25,85,18,4,524,20,37,37,23,19,37,99,18,17
21-07-31,1538,475,72,46,96,22,86,17,12,395,39,19,63,14,13,19,99,26,25
21-08-01,1442,473,58,23,89,14,69,20,9,406,44,17,46,14,9,28,84,20,19
21-08-02,1218,364,72,26,62,17,64,13,3,337,25,26,38,13,6,31,84,12,25
21-08-03,1200,311,69,37,48,18,78,8,7,360,25,39,51,16,4,25,72,21,11
21-08-04,1725,486,111,75,83,16,59,15,8,487,22,45,55,33,15,48,114,23,30
